raw_brand,raw_variant,raw_plan_name,raw_campaign_name,market,concatenate_for_plans,concatenate_for_budgets,category,subcategory,brand_clean,brand_type,variant,status,notes,added_by,added_at
1664 Blanc,1664 Blanc,DE-Blanc-2025-04-Campaign-OOH Flight 1 RP München,DE-Blanc-2025-04-Campaign-OOH Flight 1 RP München,Germany,1664 Blanc_1664 Blanc_DE-Blanc-2025-04-Campaign-OOH Flight 1 RP München_DE-Blanc-2025-04-Campaign-OOH Flight 1 RP München_Germany,Germany_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DE-Blanc-2025-04-Campaign-OOH Flight 1 TW,DE-Blanc-2025-04-Campaign-OOH Flight 1 TW,Germany,1664 Blanc_1664 Blanc_DE-Blanc-2025-04-Campaign-OOH Flight 1 TW_DE-Blanc-2025-04-Campaign-OOH Flight 1 TW_Germany,Germany_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DE-Blanc-2025-06-Campaign-OOH Flight 2 CLP,DE-Blanc-2025-06-Campaign-OOH Flight 2 CLP,Germany,1664 Blanc_1664 Blanc_DE-Blanc-2025-06-Campaign-OOH Flight 2 CLP_DE-Blanc-2025-06-Campaign-OOH Flight 2 CLP_Germany,Germany_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DE-Blanc-2025-06-Campaign-OOH Flight 2 GF,DE-Blanc-2025-06-Campaign-OOH Flight 2 GF,Germany,1664 Blanc_1664 Blanc_DE-Blanc-2025-06-Campaign-OOH Flight 2 GF_DE-Blanc-2025-06-Campaign-OOH Flight 2 GF_Germany,Germany_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DE-Blanc-2025-06-Campaign-OOH Flight 2 TW,DE-Blanc-2025-06-Campaign-OOH Flight 2 TW,Germany,1664 Blanc_1664 Blanc_DE-Blanc-2025-06-Campaign-OOH Flight 2 TW_DE-Blanc-2025-06-Campaign-OOH Flight 2 TW_Germany,Germany_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DK-1664 Blanc-2025-07-Campaign-July+September-H2,1664 Blanc-2025-H2,Denmark,1664 Blanc_1664 Blanc_DK-1664 Blanc-2025-07-Campaign-July+September-H2_1664 Blanc-2025-H2_Denmark,Denmark_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DK-1664-01-Campaign-Brand Salience,Brand Salience,Denmark,1664 Blanc_1664 Blanc_DK-1664-01-Campaign-Brand Salience_Brand Salience_Denmark,Denmark_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DK-1664-2024-04-Campaign-Pre Summer,Pre Summer,Denmark,1664 Blanc_1664 Blanc_DK-1664-2024-04-Campaign-Pre Summer_Pre Summer_Denmark,Denmark_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DK-1664-2024-06-Campaign-Summer,Summer,Denmark,1664 Blanc_1664 Blanc_DK-1664-2024-06-Campaign-Summer_Summer_Denmark,Denmark_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DK-1664-2024-08-Campaign-1664 Blanc Big Bet,Big Bet,Denmark,1664 Blanc_1664 Blanc_DK-1664-2024-08-Campaign-1664 Blanc Big Bet_Big Bet_Denmark,Denmark_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DK-1664-2024-09-Campaign-1664 Brand Salience H2,Brand Salience H2,Denmark,1664 Blanc_1664 Blanc_DK-1664-2024-09-Campaign-1664 Brand Salience H2_Brand Salience H2_Denmark,Denmark_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DK-1664-Campaign-2025-02-1664 Media H1,1664 H1,Denmark,1664 Blanc_1664 Blanc_DK-1664-Campaign-2025-02-1664 Media H1_1664 H1_Denmark,Denmark_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DK-1664-Campaign-2025-02-1664 Media H1,Collab,Denmark,1664 Blanc_1664 Blanc_DK-1664-Campaign-2025-02-1664 Media H1_Collab_Denmark,Denmark_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DK-1664-Campaign-2025-02-1664 Media H1,Fashion week,Denmark,1664 Blanc_1664 Blanc_DK-1664-Campaign-2025-02-1664 Media H1_Fashion week_Denmark,Denmark_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DK-1664-Campaign-2025-02-1664 Media H1,Heartland Festival,Denmark,1664 Blanc_1664 Blanc_DK-1664-Campaign-2025-02-1664 Media H1_Heartland Festival_Denmark,Denmark_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DK-1664-Campaign-2025-02-1664 Media H1,Media H1,Denmark,1664 Blanc_1664 Blanc_DK-1664-Campaign-2025-02-1664 Media H1_Media H1_Denmark,Denmark_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DK-1664-Campaign-2025-02-1664 Media H1,Meta Social,Denmark,1664 Blanc_1664 Blanc_DK-1664-Campaign-2025-02-1664 Media H1_Meta Social_Denmark,Denmark_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,DK-1664-Campaign-2025-02-1664 Media H1,Pinterest Social,Denmark,1664 Blanc_1664 Blanc_DK-1664-Campaign-2025-02-1664 Media H1_Pinterest Social_Denmark,Denmark_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI 1664 2024 10 Media campaign Core Autumn,1664 Core w 43-45,Finland,1664 Blanc_1664 Blanc_FI 1664 2024 10 Media campaign Core Autumn_1664 Core w 43-45_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI 1664 2024 10 Media campaign Core Autumn,Core autumn 2024,Finland,1664 Blanc_1664 Blanc_FI 1664 2024 10 Media campaign Core Autumn_Core autumn 2024_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI 1664 2024 11 Media campaign Core Christmas,1664 Christmas 2024,Finland,1664 Blanc_1664 Blanc_FI 1664 2024 11 Media campaign Core Christmas_1664 Christmas 2024_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI 1664 2024 11 Media campaign Core Christmas,1664 Core,Finland,1664 Blanc_1664 Blanc_FI 1664 2024 11 Media campaign Core Christmas_1664 Core_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI 1664 2024 11 Media campaign Core Christmas,1664 Core w 46-49,Finland,1664 Blanc_1664 Blanc_FI 1664 2024 11 Media campaign Core Christmas_1664 Core w 46-49_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI 1664 2024 11 Media campaign Fashion,Fashion autumn 2024,Finland,1664 Blanc_1664 Blanc_FI 1664 2024 11 Media campaign Fashion_Fashion autumn 2024_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI 1664 2024 12 Media campaign Core Christmas EXTRA W51-52,1664 Core w51-52,Finland,1664 Blanc_1664 Blanc_FI 1664 2024 12 Media campaign Core Christmas EXTRA W51-52_1664 Core w51-52_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2024-02-Campaign-Muodin Huipulle OHY,Muodin Huipulle OHY,Finland,1664 Blanc_1664 Blanc_FI-1664-2024-02-Campaign-Muodin Huipulle OHY_Muodin Huipulle OHY_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2024-05-Campaign-Brand summer,1664 w22-26 Ava,Finland,1664 Blanc_1664 Blanc_FI-1664-2024-05-Campaign-Brand summer_1664 w22-26 Ava_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2024-05-Campaign-Brand summer,1664 w22-26 Mtv3,Finland,1664 Blanc_1664 Blanc_FI-1664-2024-05-Campaign-Brand summer_1664 w22-26 Mtv3_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2024-05-Campaign-Brand summer,1664 w22-26 Sub,Finland,1664 Blanc_1664 Blanc_FI-1664-2024-05-Campaign-Brand summer_1664 w22-26 Sub_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2024-05-Campaign-Brand summer,1664 w22-26 WBD,Finland,1664 Blanc_1664 Blanc_FI-1664-2024-05-Campaign-Brand summer_1664 w22-26 WBD_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2024-05-Campaign-Brand summer,1664 w22-27 Finnkino,Finland,1664 Blanc_1664 Blanc_FI-1664-2024-05-Campaign-Brand summer_1664 w22-27 Finnkino_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2024-05-Campaign-Brand summer,1664 w22-27 Katsomo,Finland,1664 Blanc_1664 Blanc_FI-1664-2024-05-Campaign-Brand summer_1664 w22-27 Katsomo_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2024-05-Campaign-Brand summer,Brand Summer,Finland,1664 Blanc_1664 Blanc_FI-1664-2024-05-Campaign-Brand summer_Brand Summer_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2024-05-Campaign-Brand summer,Brand Summer 2024,Finland,1664 Blanc_1664 Blanc_FI-1664-2024-05-Campaign-Brand summer_Brand Summer 2024_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2025-05-Campaign-Summer,1664 Brand,Finland,1664 Blanc_1664 Blanc_FI-1664-2025-05-Campaign-Summer_1664 Brand_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2025-05-Campaign-Summer,1664 Brand & Rose & Blanc w20-27,Finland,1664 Blanc_1664 Blanc_FI-1664-2025-05-Campaign-Summer_1664 Brand & Rose & Blanc w20-27_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2025-05-Campaign-Summer,1664 Brand + Blanc w25-27,Finland,1664 Blanc_1664 Blanc_FI-1664-2025-05-Campaign-Summer_1664 Brand + Blanc w25-27_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2025-05-Campaign-Summer,1664 Brand + Rose w20-22,Finland,1664 Blanc_1664 Blanc_FI-1664-2025-05-Campaign-Summer_1664 Brand + Rose w20-22_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2025-05-Campaign-Summer,1664 Brand w20-30,Finland,1664 Blanc_1664 Blanc_FI-1664-2025-05-Campaign-Summer_1664 Brand w20-30_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2025-05-Campaign-Summer,1664 Summer,Finland,1664 Blanc_1664 Blanc_FI-1664-2025-05-Campaign-Summer_1664 Summer_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2025-09-Campaign-Autumn,1664 Autumn 2025,Finland,1664 Blanc_1664 Blanc_FI-1664-2025-09-Campaign-Autumn_1664 Autumn 2025_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2025-09-Campaign-Autumn,1664 RBS w40-42 & 45-47,Finland,1664 Blanc_1664 Blanc_FI-1664-2025-09-Campaign-Autumn_1664 RBS w40-42 & 45-47_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2025-09-Campaign-Autumn,1664 w40-42 & 45-47,Finland,1664 Blanc_1664 Blanc_FI-1664-2025-09-Campaign-Autumn_1664 w40-42 & 45-47_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FI-1664-2025-09-Campaign-Autumn,1664 w40-47,Finland,1664 Blanc_1664 Blanc_FI-1664-2025-09-Campaign-Autumn_1664 w40-47_Finland,Finland_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FR-1664-2024-01-Campaign- 1664 Blanc WHITE,FR-1664-OOH-2024-BLANC,France,1664 Blanc_1664 Blanc_FR-1664-2024-01-Campaign- 1664 Blanc WHITE_FR-1664-OOH-2024-BLANC_France,France_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FR-1664-2024-01-Campaign- 1664 Blanc WHITE,FR-1664-PRINT-ELLE PRINTEMPS-BLANC,France,1664 Blanc_1664 Blanc_FR-1664-2024-01-Campaign- 1664 Blanc WHITE_FR-1664-PRINT-ELLE PRINTEMPS-BLANC_France,France_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FR-1664-2024-01-Campaign- 1664 Blanc WHITE,FR-1664-RADIO-BLANC,France,1664 Blanc_1664 Blanc_FR-1664-2024-01-Campaign- 1664 Blanc WHITE_FR-1664-RADIO-BLANC_France,France_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,FR-1664-2024-01-Campaign- 1664 Blanc WHITE,FR-1664-SPOTIFY-1664 WHITE,France,1664 Blanc_1664 Blanc_FR-1664-2024-01-Campaign- 1664 Blanc WHITE_FR-1664-SPOTIFY-1664 WHITE_France,France_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations__Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,April Calendar,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_April Calendar_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,August Calendar,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_August Calendar_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,Contest,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_Contest_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,December Calendar,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_December Calendar_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,Equity July,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_Equity July_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,Equity June,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_Equity June_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,Equity May,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_Equity May_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,Equity2025,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_Equity2025_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,Event Reel,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_Event Reel_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,Influencers August,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_Influencers August_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,Influencers July,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_Influencers July_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,Influencers June,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_Influencers June_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,Influencers September,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_Influencers September_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,July Calendar,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_July Calendar_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,June Calendar,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_June Calendar_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,May Calendar,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_May Calendar_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,November Calendar,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_November Calendar_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,October Calendar,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_October Calendar_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,September Calendar,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_September Calendar_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-04-Campaign- Digital Activations,Teaser,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-04-Campaign- Digital Activations_Teaser_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,GR-1664 Blanc-2025-05-Campaign-Launch OOH campaign 1664 Blanc,Good taste with a twist,Greece,1664 Blanc_1664 Blanc_GR-1664 Blanc-2025-05-Campaign-Launch OOH campaign 1664 Blanc_Good taste with a twist_Greece,Greece_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,HK-1664-2024-01-Campaign-Social-Always On,Social Always On,Hong Kong,1664 Blanc_1664 Blanc_HK-1664-2024-01-Campaign-Social-Always On_Social Always On_Hong Kong,Hong Kong_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,HK-1664-2025-01-Campaign-AlwaysOnSocialCampaign,Aways on Social Campaign,Hong Kong,1664 Blanc_1664 Blanc_HK-1664-2025-01-Campaign-AlwaysOnSocialCampaign_Aways on Social Campaign_Hong Kong,Hong Kong_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,HK-1664-2025-02-Campaign-AlwaysOnSocialCampaign,Always on Social Campaign,Hong Kong,1664 Blanc_1664 Blanc_HK-1664-2025-02-Campaign-AlwaysOnSocialCampaign_Always on Social Campaign_Hong Kong,Hong Kong_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,HK-1664-2025-06-Campaign-AlwaysOnSocialCampaign,Jun Always-on,Hong Kong,1664 Blanc_1664 Blanc_HK-1664-2025-06-Campaign-AlwaysOnSocialCampaign_Jun Always-on_Hong Kong,Hong Kong_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,HK-1664-2025-07-09-Campaign-AlwaysOnSocialCampaign,Always on Social,Hong Kong,1664 Blanc_1664 Blanc_HK-1664-2025-07-09-Campaign-AlwaysOnSocialCampaign_Always on Social_Hong Kong,Hong Kong_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,HK-1664-2025-08-Campaign-Summer Blue Hour,$16.64 promotion,Hong Kong,1664 Blanc_1664 Blanc_HK-1664-2025-08-Campaign-Summer Blue Hour_$16.64 promotion_Hong Kong,Hong Kong_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,HK-1664-2025-08-Campaign-Summer Blue Hour,Limited Edition Coaster,Hong Kong,1664 Blanc_1664 Blanc_HK-1664-2025-08-Campaign-Summer Blue Hour_Limited Edition Coaster_Hong Kong,Hong Kong_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,HK-K1664-2024-03-Campaign-Dinning City,Announce Ad,Hong Kong,1664 Blanc_1664 Blanc_HK-K1664-2024-03-Campaign-Dinning City_Announce Ad_Hong Kong,Hong Kong_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,HK-K1664-2024-03-Campaign-Dinning City,Dinning City,Hong Kong,1664 Blanc_1664 Blanc_HK-K1664-2024-03-Campaign-Dinning City_Dinning City_Hong Kong,Hong Kong_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
1664 Blanc,1664 Blanc,HR-1664-2024-01-CAMPAIGN-IMAGE,HR-1664-2024-01-CAMPAIGN-IMAGE,Croatia,1664 Blanc_1664 Blanc_HR-1664-2024-01-CAMPAIGN-IMAGE_HR-1664-2024-01-CAMPAIGN-IMAGE_Croatia,Croatia_1664 Blanc,Beer ,Premium Beer,1664 Blanc,IPB,1664 Blanc,,,carlsberg,January 06 2025
